x1	x2	Target
-1.254598811526375	1.9816171401974518	-3.6618030483100803
4.507143064099161	0.3609636634412041	19.313208485421363
2.3199394181140507	-1.9047238371367223	17.500279330602947
0.986584841970366	3.137950197069486	1.8548493859853228
-3.439813595575635	1.847311725538793	-10.823538156734548
-3.4400547966379733	-3.373830606551087	0.9226259089567962
-4.419163878318005	4.109271844938425	-19.0905105557031
3.6617614577493516	3.2253724292316903	10.94993579742723
1.0111501174320878	4.49799913291924	-1.391655537139345
2.0807257779604544	2.2571950838836	6.486230571559675
-4.7941550570419755	1.134151959357899	-14.059867900668
4.699098521619943	-0.8175696370938113	23.34934187085774
3.324426408004218	4.3272848335401335	7.251255212824155
-2.8766088932172384	3.660638895004084	-13.759910983179475
-3.181750327928994	-4.547813298938106	3.328534839708224
-3.165954901465662	-4.73633025502748	4.865660832597092
-1.9575775704046228	-1.2353663312195042	0.8465068553384028
0.24756431632237863	3.1055333078183285	-0.6249478213856858
-0.6805498135788426	4.872761293149445	-8.087840004389498
-2.0877085980195806	-3.495831088964718	5.398726372401722
1.118528947223795	0.9413071535213513	7.3131174805243075
-3.6050613934795814	-1.1910914336897847	-5.255336087169695
-2.0785535146478185	4.699143978146033	-12.564993664718147
-1.336381567063083	3.4211892313570864	-7.435089438058902
-0.43930015782964027	3.383287047111379	-4.198030169764932
2.8517596139301364	-0.3130684020502974	15.515323071531814
-3.003262178416403	-0.851804976623348	-3.5263797900691882
0.14234438413611628	-2.2659292806929376	10.243875451169131
0.9241456886204249	-4.436245033490729	18.622127046637853
-4.5354958728000225	3.6472237625505315	-19.345431483521
1.0754485190143832	3.129010091300776	1.7868117936079546
-3.294758763127085	4.9971767328613055	-17.74531001237676
-4.349484070147205	4.966368370739055	-20.42571571896427
4.488855372533333	0.5543170560262745	19.58977366886465
4.656320330745594	2.689874151805105	15.895320293372663
3.0839734811646107	4.44765729882428	5.266280940144233
-1.9538623082662934	3.4964739067741153	-9.397235540900452
-4.023278859936161	-2.5265189825680237	-3.0783188503151915
1.8423302651215687	-0.4945586468990646	12.577326945741145
-0.5984750626039865	-3.70840584848505	11.596570335085834
-3.7796176515522117	4.540510272587223	-18.47642860517482
-0.048230898887298146	1.0617463445088005	3.2000236160678854
-4.656114788847816	-2.7135719449653726	-4.177094420233912
4.093204020787821	1.7170068440585675	15.367379735608695
-2.412200183999831	1.1812824045789583	-6.264273194773503
1.6252228435398202	-1.4183728196715952	14.535392394225731
-1.8828892391058902	-3.86442407800371	7.701406707602901
0.20068021177810813	1.7157319559279962	1.6663404246051525
0.4671027934327965	0.20307700903793346	5.977996948583406
-3.1514554447447294	2.723183917356393	-12.161990979220873
4.695846277645586	0.20163501111993387	20.31963969177856
2.7513282336111455	3.5218150031854005	6.422329837389028
4.394989415641891	0.5190683877448556	18.738442118331903
3.9482735042764876	0.6093797153538629	17.094423108637148
0.9789997881108512	3.7665360265834504	0.12277755621099658
4.218742350231167	-0.9651713378760292	22.006082535404612
-4.115074979480805	-3.6598477154935924	-0.5758472076898739
-3.040171375808548	-4.71217323686661	4.22700428540723
-4.54772711089462	2.5513725567361902	-16.037903313712494
-1.7466966923673564	1.203095513534647	-3.8672429751747246
-1.1132271031051797	2.0407976809922355	-3.410781613877264
-2.286509682261041	-2.870358384910893	3.6494143049736225
3.2873750915192943	-3.6362852441323024	23.944279346627447
-1.432466733064107	-4.8545533433211805	10.85758866267425
-2.1906549031261924	-1.4941244119340302	0.7030076494197215
0.4269608315824849	0.8991768685463306	4.762399431740844
-3.5907577502523735	-1.077559549002677	-5.05243679612351
3.0219698075403976	-0.6252507797627089	18.1800961118248
-4.254493563202292	4.0415869449374835	-19.101088742196143
4.868869366005173	-1.5174453297669963	25.11392402900459
2.7224476929665737	0.1398948915981082	13.909227900654788
-3.012843184658276	2.8365301274114305	-12.063055986189239
-4.944778828763976	-1.0345721767872984	-10.34936067539512
3.154614284548341	1.2208670022787347	13.949750856459753
2.0685734384761716	3.6236370874674524	4.9782575662331325
2.2900716804098735	4.495206236576422	2.84042401409169
2.712703466859457	-3.5292651907096206	21.84266776701715
-4.259553482659096	4.265876251614944	-19.057657164666512
-1.4153427145572737	-0.07883706920461808	-0.05636947084078414
-3.841309404748703	-2.4175561170104167	-2.809493550319787
3.6310342587559354	-0.40864243761738717	18.709094778829677
1.2329812682755792	4.800325752854771	-2.003154274814587
-1.6910197514735081	-0.07381906007130379	0.017585402664620498
-4.364416497139763	-1.712483897124918	-5.610054329766591
-1.890176782843378	1.3340085431672577	-4.856831880161984
-1.7481667797325295	-2.598543812218069	4.404361877847907
2.2960617833806403	-4.241366718913361	22.51015571880409
1.3755747135521315	-3.7112027808935077	18.14638601039169
3.8721274257632654	-3.719541610422276	27.06470966943685
-0.27785074838050683	-3.4809730648770563	12.690765392780925
-3.804057540616983	-3.6117282735058986	-0.45687280419348697
2.1324478722299496	1.4087474480321465	8.965174544864874
2.6078504861689744	-3.1811991560085517	20.43645523080296
0.6127719756949626	-1.543327166761368	10.174556661836418
2.7096717995456103	3.967884099060118	5.737942794040477
-0.06204403635609257	-0.2603835973712769	6.252968718729379
0.2273282938199408	1.6755773852102713	1.85057313138911
-0.7245898164145039	-3.2768012879837016	9.78479245193283
-4.745808732559048	-3.0771098119132922	-4.848900425783802
-3.9210857300669555	-4.591313837335211	1.971287023627164
-4.685708143132658	-3.3106493692783543	-2.853083675615112
1.3641041126378042	-2.2140966096804138	14.379942549069064
-1.856440189236733	-3.229895157232532	5.363508962323894
0.08570691164702815	-4.112974662429444	14.870598886643913
4.0756647392609295	-3.793641288993992	27.951783168013193
-2.5070777085112503	-0.3922123196727423	-1.9885512136413264
-0.8961707696437031	-2.936662815942075	8.616024593982585
2.5555113854304867	-1.3573013895192454	16.750706860555514
-2.7120183450837754	0.03417270854856902	-4.27191675125391
-4.23020090171207	1.9039482862936534	-13.440037595546828
-2.1024854708623195	-4.606878601589011	8.186674866076388
-3.387787127459956	2.9941039890904264	-13.190646706555137
4.29697652342573	1.2790038949090778	17.75894660798466
3.0812037956441696	-4.182409680511281	25.570162377102246
1.3340375651042349	3.735786241067773	2.1414812430344834
3.714605901877178	4.208724005318132	9.066282788665054
3.0367207689911453	-4.389220401451363	25.20124853450358
-3.134299411139642	-2.2312235185279627	-0.9879993550105661
3.925589984899778	3.0620127979306133	12.606391274956051
0.393422419156507	2.4825969038365834	0.5067974431136719
3.0744015516406247	-3.1547898064362268	22.885279659338334
3.9609129992349317	-2.906506766632897	25.060840977750956
-1.8199652502813612	-1.2952789720861801	1.4941077740722413
-3.8994807547232324	-0.15477014808978673	-7.668462384430134
-2.720648374580583	1.1825477153029595	-7.0283247506886
-0.7289221137374371	-1.310863604302276	5.355890805462051
3.1801476592249305	-0.3746528386685206	16.27482498186804
3.6073058325634335	2.474709381337565	12.554336558042984
-4.930478694688093	-4.6331679710940215	-1.7409638044309403
0.10747302577565776	-2.4756305565597927	11.904170176299077
-0.8258899685122101	2.1334958588455244	-2.738194896729389
-2.7789218952926973	3.9520683768719937	-13.311201898810857
-3.8013463266631717	0.11677442115666103	-8.43692402801038
-1.6238482859637204	0.3211348526531568	-0.6012390368282292
4.4290970391251925	-3.9282798866022395	29.096407621269627
-1.7679706797924477	-0.5258763317654536	0.1085413134956007
0.1879062174336612	0.3261726645502314	5.2440401538655745
2.030189588951778	-2.5752949636527034	17.86461704294535
